"creditpolicy","loanamnt","term","intrate","grade","emplength","targetloanstatus","dti","inqlast6mths","revolbal","revolutil","totalacc","delin2years","homeowner","logannualinc","ratioacc","verified","purpose_mod"
"1",6000,36,0.089,"A",3,"0",14.51,2,13683,0.648,16,"N","N",10.4341158035983,0.5625,"N","credit_card"
"1",11500,36,0.1527,"C",10,"0",21.69,1,13147,0.9,11,"N","Y",10.6964800680658,0.818181818181818,"Y","credit_card"
"1",7000,36,0.1242,"B",7,"0",12,1,25334,0.716,31,"N","Y",11.3144745262464,0.193548387096774,"N","debt_consolidation"
"1",29500,60,0.203,"E",6,"0",20.93,0,22087,0.898,35,"N","Y",11.3265958867787,0.342857142857143,"Y","debt_consolidation"
"1",2000,36,0.1527,"C",2,"0",17.74,1,18115,0.964,11,"N","N",10.6213273456864,0.636363636363636,"Y","moving"
"1",11625,36,0.1349,"C",1,"0",19.33,1,19979,0.847,31,"N","Y",10.4912742174382,0.548387096774194,"Y","credit_card"
"1",15075,36,0.1427,"C",10,"1",20.16,1,10570,0.896,14,"N","N",10.4631033404715,0.5,"Y","debt_consolidation"
"1",5300,36,0.1527,"C",1,"0",24.88,2,7855,0.827,13,"N","N",10.3089526606443,0.846153846153846,"Y","credit_card"
"1",8200,36,0.0662,"A",1,"0",11.1,1,2573,0.255,11,"N","N",10.5966347330961,0.636363636363636,"Y","home_improvement"
"1",12000,36,0.1242,"B",9,"0",13.98,1,11243,0.75,25,"N","Y",11.5617156291397,0.4,"N","credit_card"
"1",8650,36,0.1427,"C",4,"0",7.6,2,6602,0.589,23,"N","Y",10.7144177687525,0.608695652173913,"Y","credit_card"
"1",21000,60,0.1727,"D",10,"0",7.75,0,25435,0.503,16,"N","Y",11.5991031612113,0.5625,"Y","debt_consolidation"
"1",16000,60,0.1727,"D",2,"0",11.04,0,15788,0.422,16,"N","N",10.8197782844103,0.625,"Y","debt_consolidation"
"1",12000,36,0.1242,"B",2,"0",11.81,2,16550,0.511,61,"N","N",11.3265958867787,0.229508196721311,"N","debt_consolidation"
"1",9500,36,0.1269,"B",1,"1",23.54,2,23729,0.753,42,"N","Y",10.8685684485797,0.333333333333333,"Y","moving"
"1",7400,36,0.1349,"C",1,"0",8.45,0,5199,0.928,13,"N","Y",10.1266311038503,0.384615384615385,"Y","debt_consolidation"
"1",14400,36,0.1349,"C",10,"0",16.92,1,23317,0.65,26,"N","Y",11.0020998412042,0.576923076923077,"N","debt_consolidation"
"1",24250,60,0.2391,"G",7,"0",12.96,3,31992,0.99,20,"N","Y",11.6952470217642,0.35,"Y","debt_consolidation"
"1",7200,36,0.079,"A",3,"1",7.98,0,8783,0.829,14,"N","N",11.1272629841582,0.357142857142857,"Y","debt_consolidation"
"1",26000,60,0.1677,"D",10,"1",11.77,1,7560,0.727,14,"N","Y",10.8780471925343,0.357142857142857,"Y","home_improvement"
"1",7000,60,0.1171,"B",6,"1",26.22,0,45449,0.909,23,"N","Y",11.1505198463225,0.434782608695652,"Y","credit_card"
"1",4000,36,0.0751,"A",1,"0",18.17,0,10032,0.507,24,"N","N",11.0821425488778,0.416666666666667,"Y","major_purchase"
"1",1500,36,0.1727,"D",10,"0",8.23,0,14186,0.978,14,"Y","Y",11.8775685785581,0.428571428571429,"Y","debt_consolidation"
"1",19600,36,0.1242,"B",2,"0",11.62,0,20355,0.501,12,"N","N",11.2252433925184,0.666666666666667,"Y","credit_card"
"1",2500,36,0.1171,"B",7,"0",18.7,0,2668,0.667,13,"N","Y",10.2750511089686,0.384615384615385,"Y","debt_consolidation"
"1",10000,36,0.1269,"B",2,"1",2.69,0,6035,0.702,6,"N","N",11.1562505210315,0.833333333333333,"N","credit_card"
"1",10000,36,0.0662,"A",5,"0",26.85,0,10133,0.704,40,"N","N",10.7144177687525,0.375,"N","credit_card"
"1",4225,36,0.1242,"B",5,"0",17.61,1,4055,0.737,12,"N","Y",10.9187182322652,0.5,"N","other"
"1",3500,36,0.079,"A",7,"0",6.46,0,15472,0.555,19,"Y","Y",11.0258163678216,0.315789473684211,"N","vacation"
"1",12000,36,0.0662,"A",10,"0",13.65,0,9873,0.803,21,"N","Y",10.9331069697173,0.333333333333333,"N","debt_consolidation"
"1",16500,36,0.089,"A",1,"0",9.06,1,13917,0.388,24,"N","N",10.7579028806922,0.25,"Y","debt_consolidation"
"1",22000,60,0.2167,"F",1,"0",15.62,1,20154,0.794,27,"N","N",10.9150884642146,0.333333333333333,"Y","debt_consolidation"
"1",12000,36,0.1465,"C",1,"0",14.87,2,17972,0.71,38,"N","N",11.1704351560235,0.394736842105263,"Y","credit_card"
"1",15600,60,0.1269,"B",10,"1",5.78,1,8079,0.357,11,"N","N",10.8197782844103,0.727272727272727,"Y","vacation"
"1",10800,36,0.1242,"B",8,"0",12.12,0,18467,0.745,23,"N","N",11.8130300574206,0.608695652173913,"Y","credit_card"
"1",14000,36,0.1242,"B",10,"0",7.35,0,17212,0.978,19,"N","Y",11.0508900053737,0.263157894736842,"N","credit_card"
"1",18825,60,0.1758,"D",4,"0",24.98,0,14092,0.932,20,"N","Y",10.6919449129004,0.45,"Y","debt_consolidation"
"1",6000,36,0.1349,"C",5,"0",15.58,1,7361,0.836,14,"N","Y",10.8197782844103,0.571428571428571,"N","debt_consolidation"
"1",12000,36,0.0991,"B",5,"0",14.83,0,17536,0.677,21,"N","N",11.289781913656,0.523809523809524,"N","debt_consolidation"
"1",10000,36,0.1242,"B",4,"0",10.45,0,10177,0.516,19,"N","N",10.7144177687525,0.736842105263158,"N","debt_consolidation"
"1",8000,36,0.079,"A",2,"0",6.09,1,15988,0.559,31,"N","N",11.2644641056717,0.516129032258065,"N","vacation"
"1",14125,36,0.0991,"B",1,"0",23.13,3,19472,0.66,20,"N","N",10.4042628404486,0.6,"Y","debt_consolidation"
"1",14000,36,0.1269,"B",5,"0",19.24,1,13579,0.645,18,"N","N",11.0477103524563,0.555555555555556,"N","debt_consolidation"
"1",13200,60,0.1727,"D",3,"0",9.64,3,7411,0.501,12,"N","N",10.1811192891344,0.666666666666667,"Y","small_business"
"1",4000,36,0.1903,"E",10,"0",20.59,2,6654,0.226,56,"Y","Y",11.289781913656,0.535714285714286,"N","vacation"
"1",4000,36,0.1269,"B",2,"1",6.86,3,8546,0.797,13,"N","N",10.1266311038503,0.384615384615385,"N","debt_consolidation"
"1",10500,36,0.0603,"A",10,"0",10.36,0,10729,0.187,16,"N","Y",11.0821425488778,0.5,"Y","debt_consolidation"
"1",5500,36,0.079,"A",10,"0",6.65,0,9130,0.433,23,"N","Y",10.9852927228879,0.434782608695652,"Y","car"
"1",7350,36,0.1171,"B",1,"0",22.51,1,24782,0.779,23,"N","N",10.4042628404486,0.565217391304348,"Y","debt_consolidation"
"1",10000,36,0.1242,"B",10,"1",18.31,1,11691,0.906,19,"N","N",10.5713169251118,0.368421052631579,"Y","credit_card"
"1",12000,36,0.0751,"A",10,"0",10.74,1,18913,0.43,17,"N","N",10.6454248972655,0.411764705882353,"N","debt_consolidation"
"1",5000,60,0.1171,"B",5,"0",23.78,0,10023,0.573,17,"N","Y",10.5454466963266,0.705882352941177,"N","home_improvement"
"1",8000,60,0.1171,"B",3,"0",16.22,3,2751,0.344,29,"N","Y",10.3417424834673,0.448275862068966,"Y","other"
"1",4500,36,0.089,"A",10,"0",23.43,0,9127,0.244,20,"N","Y",10.8336811895793,0.5,"Y","other"
"1",18000,36,0.1242,"B",1,"0",12.51,2,14810,0.661,27,"N","Y",11.2252433925184,0.333333333333333,"Y","credit_card"
"1",12300,60,0.1349,"C",2,"0",12.76,1,10981,0.555,12,"N","Y",10.3089526606443,0.666666666666667,"Y","debt_consolidation"
"1",12000,36,0.1349,"C",6,"0",15.72,0,10790,0.805,13,"N","N",10.5966347330961,0.615384615384615,"N","debt_consolidation"
"1",10000,36,0.1349,"C",10,"0",5.88,2,8899,0.476,15,"Y","Y",10.8197782844103,0.333333333333333,"N","credit_card"
"1",6000,36,0.079,"A",7,"0",8.87,4,19071,0.303,29,"N","Y",11.289781913656,0.275862068965517,"N","other"
"1",12000,36,0.1269,"B",4,"0",22.2,1,16273,0.555,23,"N","N",10.5966347330961,0.391304347826087,"N","debt_consolidation"
"1",12000,36,0.089,"A",7,"1",9.13,0,13088,0.835,16,"N","N",11.289781913656,0.5,"N","other"
"1",7000,36,0.1171,"B",2,"0",15.57,0,22196,0.941,17,"N","N",11.2252433925184,0.411764705882353,"Y","debt_consolidation"
"1",35000,60,0.1864,"E",8,"0",12,1,31071,0.53,50,"N","Y",11.3504065354725,0.32,"Y","debt_consolidation"
"1",1400,36,0.079,"A",1,"0",10,1,2016,0.099,7,"N","N",10.268130666124,0.714285714285714,"N","other"
"1",16000,60,0.1349,"C",10,"1",16.22,1,19184,0.585,14,"N","N",10.4631033404715,0.428571428571429,"Y","small_business"
"1",3200,36,0.0991,"B",9,"0",2.16,0,2795,0.333,17,"N","N",11.0219024685004,0.294117647058824,"N","debt_consolidation"
"1",8000,36,0.079,"A",1,"0",13.35,0,2440,0.344,11,"N","N",10.5966347330961,0.363636363636364,"N","medical"
"1",11875,60,0.1269,"B",1,"1",23.75,0,13932,0.941,28,"N","N",10.1627701504662,0.285714285714286,"Y","debt_consolidation"
"1",5000,36,0.0603,"A",9,"0",3.82,0,1779,0.04,14,"N","Y",10.8967393255464,0.428571428571429,"N","home_improvement"
"1",1800,36,0.0662,"A",10,"0",23.8,0,1792,0.398,12,"N","N",9.7981270368783,0.416666666666667,"N","small_business"
"1",35000,36,0.089,"A",5,"0",17.73,0,16720,0.615,13,"N","N",11.3504065354725,0.538461538461538,"Y","debt_consolidation"
"1",18000,36,0.089,"A",5,"0",7,1,17769,0.663,10,"N","N",11.2644641056717,0.6,"Y","credit_card"
"1",14000,36,0.079,"A",10,"1",19.74,0,15846,0.639,10,"N","Y",10.7276629955025,0.5,"N","debt_consolidation"
"1",5000,36,0.1242,"B",2,"0",20.06,1,13543,0.542,26,"N","N",11.1562505210315,0.538461538461538,"N","debt_consolidation"
"1",8000,36,0.1596,"C",4,"0",14.04,2,24072,0.919,30,"N","N",11.1562505210315,0.333333333333333,"Y","credit_card"
"1",10000,36,0.0603,"A",9,"0",12.99,0,27644,0.452,17,"N","Y",11.289781913656,0.411764705882353,"N","debt_consolidation"
"1",10000,36,0.0751,"A",5,"0",4.63,2,6592,0.257,25,"N","N",10.8197782844103,0.32,"Y","debt_consolidation"
"1",12000,36,0.1242,"B",10,"0",18.51,0,8198,0.757,13,"N","Y",10.4631033404715,0.769230769230769,"Y","debt_consolidation"
"1",23200,36,0.079,"A",3,"0",27.99,0,36381,0.47,34,"N","Y",11.0821425488778,0.294117647058824,"Y","debt_consolidation"
"1",18000,60,0.1527,"C",1,"0",11.41,3,22542,0.832,23,"N","Y",11.3385720778255,0.478260869565217,"Y","credit_card"
"1",4800,36,0.1527,"C",10,"0",9.3,1,22195,0.737,18,"N","Y",11.2252433925184,0.722222222222222,"N","debt_consolidation"
"1",7300,36,0.1171,"B",6,"0",16.42,1,9628,0.446,17,"N","N",10.4631033404715,0.588235294117647,"N","debt_consolidation"
"1",10400,36,0.0991,"B",6,"0",11.67,2,11624,0.806,19,"N","N",10.5966347330961,0.368421052631579,"Y","debt_consolidation"
"1",6600,36,0.0991,"B",1,"0",15.53,2,2171,0.278,30,"N","Y",11.5129254649702,0.333333333333333,"N","house"
"1",12000,36,0.089,"A",7,"0",9.45,0,13756,0.374,20,"N","Y",10.5966347330961,0.6,"N","debt_consolidation"
"1",13250,36,0.1727,"D",10,"0",23.7,0,15002,0.915,18,"N","N",10.8589989975636,0.444444444444444,"Y","debt_consolidation"
"1",12000,36,0.1171,"B",3,"0",15.97,2,9558,0.562,21,"N","N",11.4349639235005,0.523809523809524,"Y","debt_consolidation"
"1",25000,36,0.0991,"B",9,"0",10.35,0,23712,0.494,10,"N","N",11.0186291431554,0.5,"Y","debt_consolidation"
"1",6000,36,0.1065,"B",10,"0",14.43,1,13626,0.485,9,"N","N",10.4912742174382,0.555555555555556,"N","other"
"1",12000,36,0.0751,"A",10,"0",7.08,1,15433,0.556,34,"N","Y",11.1272629841582,0.205882352941176,"N","credit_card"
"1",14400,36,0.1171,"B",1,"0",16.35,1,19983,0.484,16,"N","N",11.289781913656,0.625,"N","credit_card"
"1",10000,36,0.1242,"B",10,"0",11.58,0,13034,0.655,33,"N","N",10.6689553946757,0.393939393939394,"N","credit_card"
"1",8000,36,0.1171,"B",1,"0",2.48,0,9722,0.562,8,"Y","N",11.9183905730784,0.625,"N","credit_card"
"1",8000,36,0.1629,"D",5,"1",13.22,0,5106,0.729,12,"N","N",10.8197782844103,0.75,"N","credit_card"
"1",30000,60,0.1242,"B",3,"1",0.94,0,1159,0.032,14,"N","N",11.1562505210315,0.5,"Y","small_business"
"1",18000,60,0.1677,"D",6,"1",18.42,3,11147,0.734,20,"N","Y",10.5966347330961,0.35,"N","home_improvement"
"1",13250,36,0.1171,"B",2,"0",22.35,1,10014,0.672,21,"N","Y",10.4631033404715,0.761904761904762,"N","credit_card"
"1",14000,36,0.1427,"C",6,"0",16.21,0,11546,0.962,11,"N","N",11.289781913656,0.727272727272727,"N","debt_consolidation"
"1",20000,60,0.203,"E",10,"1",20.91,2,32137,0.831,32,"N","Y",10.9852927228879,0.5,"Y","debt_consolidation"
"1",10000,36,0.1629,"D",10,"0",24.39,1,11665,0.964,18,"N","N",10.5966347330961,0.388888888888889,"Y","credit_card"
"1",35000,60,0.203,"E",5,"0",20.16,0,31306,0.745,24,"N","N",11.3504065354725,0.458333333333333,"Y","debt_consolidation"
"1",4000,36,0.0603,"A",1,"0",7.05,0,2189,0.438,18,"N","N",10.9150884642146,0.388888888888889,"N","debt_consolidation"
"1",13000,36,0.0991,"B",6,"0",8.38,0,9599,0.813,14,"N","N",11.6082356447746,0.571428571428571,"N","debt_consolidation"
"1",28000,36,0.1269,"B",5,"0",12.35,0,5739,0.675,15,"N","N",11.5129254649702,0.466666666666667,"Y","credit_card"
"1",10000,36,0.1349,"C",3,"0",11.52,0,16462,0.791,20,"N","N",11.0348896640272,0.45,"N","debt_consolidation"
"1",20000,36,0.079,"A",1,"0",9.25,1,14386,0.749,10,"N","N",10.7144177687525,0.8,"Y","debt_consolidation"
"1",18000,36,0.0991,"B",5,"0",10,1,12371,0.625,22,"N","N",11.6082356447746,0.363636363636364,"Y","debt_consolidation"
"1",9000,60,0.1991,"E",3,"1",22.56,1,21321,0.911,30,"N","N",11.0020998412042,0.566666666666667,"Y","credit_card"
"1",25000,60,0.1864,"E",10,"1",12.6,0,24278,0.608,25,"Y","N",11.0267924537946,0.44,"Y","debt_consolidation"
"1",10000,36,0.1171,"B",3,"0",8.69,0,6621,0.883,9,"N","N",10.4042628404486,0.666666666666667,"N","other"
"1",4200,36,0.0603,"A",3,"0",8.92,0,4228,0.129,16,"N","N",11.0186291431554,0.4375,"N","credit_card"
"1",20000,60,0.1527,"C",10,"1",10.79,1,25161,0.803,21,"N","Y",11.2672295091855,0.380952380952381,"Y","debt_consolidation"
"1",18000,60,0.1727,"D",1,"1",7.82,2,11273,0.867,30,"N","Y",11.0348896640272,0.266666666666667,"Y","debt_consolidation"
"1",24000,36,0.1629,"D",2,"0",8.83,1,16318,0.694,13,"Y","N",10.8388747801013,0.538461538461538,"Y","debt_consolidation"
"1",4475,36,0.1527,"C",3,"0",18.79,2,4489,0.335,29,"N","N",10.6846456104188,0.586206896551724,"N","credit_card"
"1",20000,60,0.1465,"C",2,"0",12.15,1,19348,0.599,15,"N","Y",10.9331069697173,0.6,"Y","credit_card"
"1",12000,36,0.1242,"B",5,"0",22.49,0,18682,0.808,18,"N","N",10.8336811895793,0.666666666666667,"Y","credit_card"
"1",18000,60,0.1758,"D",0,"0",21.96,1,5945,0.837,28,"N","Y",11.0020998412042,0.392857142857143,"Y","debt_consolidation"
"1",5000,36,0.1242,"B",2,"1",23.84,2,7980,0.897,40,"N","N",10.3089526606443,0.2,"Y","debt_consolidation"
"1",3000,36,0.0603,"A",5,"0",5.5,0,9616,0.294,15,"N","N",10.8197782844103,0.466666666666667,"N","other"
"1",25000,60,0.1903,"E",10,"0",19.63,2,24150,0.915,13,"N","N",11.2252433925184,0.692307692307692,"Y","debt_consolidation"
"1",18000,60,0.1903,"E",3,"0",11.32,1,13371,0.852,16,"N","N",11.4075649493124,0.625,"Y","credit_card"
"1",12000,36,0.0991,"B",10,"1",13,0,11774,0.755,17,"N","N",10.9150884642146,0.588235294117647,"N","debt_consolidation"
"1",20000,36,0.1527,"C",10,"0",4.34,1,6855,0.527,12,"N","Y",10.8197782844103,0.5,"Y","other"
"1",10000,36,0.1349,"C",3,"0",13.87,0,6046,0.687,10,"N","N",11.3385720778255,0.8,"Y","debt_consolidation"
"1",15000,36,0.1242,"B",6,"0",17.85,0,68319,0.749,41,"N","Y",11.9511803959014,0.341463414634146,"Y","debt_consolidation"
"1",12000,36,0.079,"A",1,"0",8.71,0,18125,0.577,15,"N","Y",11.0348896640272,0.666666666666667,"Y","debt_consolidation"
"1",20000,60,0.1065,"B",2,"0",5.23,0,16008,0.341,39,"N","Y",12.0725412529057,0.307692307692308,"Y","debt_consolidation"
"1",6300,36,0.1171,"B",2,"0",7.2,1,6274,0.843,11,"N","N",10.3089526606443,0.545454545454545,"N","credit_card"
"1",20000,60,0.1677,"D",7,"0",22.82,1,16565,0.567,22,"N","N",10.8197782844103,0.545454545454545,"Y","credit_card"
"1",35000,60,0.1727,"D",8,"0",7.94,0,3761,0.235,79,"N","Y",12.2452933586835,0.139240506329114,"Y","debt_consolidation"
"1",8250,60,0.1596,"C",2,"0",15.6,1,4479,0.077,21,"Y","Y",10.4632176196557,0.619047619047619,"Y","home_improvement"
"1",20000,60,0.1269,"B",7,"0",10.21,0,17537,0.548,31,"N","Y",11.3504065354725,0.419354838709677,"Y","home_improvement"
"1",10000,36,0.1171,"B",5,"1",21.83,0,7346,0.596,23,"N","N",10.3734911817819,0.478260869565217,"N","credit_card"
"1",24000,36,0.089,"A",10,"1",3.94,4,3885,0.081,31,"N","Y",11.6647878142795,0.451612903225806,"Y","car"
"1",14400,36,0.1269,"B",9,"0",20.16,2,12248,0.795,13,"N","Y",10.5966347330961,0.615384615384615,"N","debt_consolidation"
"1",6000,36,0.1465,"C",7,"0",21.39,2,6546,0.885,13,"N","N",10.4341158035983,0.538461538461538,"N","credit_card"
"1",22000,36,0.1596,"C",5,"0",22.47,1,26721,0.851,32,"N","Y",11.1982147201305,0.5,"Y","debt_consolidation"
"1",12000,36,0.1171,"B",10,"1",16.36,0,22059,0.685,17,"N","N",10.9543091773679,0.647058823529412,"Y","debt_consolidation"
"1",16000,36,0.1677,"D",1,"0",17.2,1,23096,0.642,34,"N","Y",11.6439537273766,0.5,"Y","debt_consolidation"
"1",10000,36,0.1065,"B",10,"0",11.16,1,30660,0.594,22,"N","Y",11.4075649493124,0.681818181818182,"N","debt_consolidation"
"1",16000,60,0.1903,"E",8,"0",16.89,0,13771,0.562,22,"N","Y",10.8967393255464,0.409090909090909,"Y","home_improvement"
"1",10000,36,0.1269,"B",2,"1",12.03,1,10472,0.846,15,"N","N",10.4631033404715,0.666666666666667,"Y","debt_consolidation"
"1",3500,36,0.1349,"C",7,"0",10.35,2,6943,0.542,37,"N","N",10.9331069697173,0.378378378378378,"N","debt_consolidation"
"1",9600,36,0.0991,"B",5,"0",16.49,0,10980,0.79,16,"N","N",10.4631033404715,0.5,"N","debt_consolidation"
"1",9875,36,0.079,"A",10,"0",24.03,1,24129,0.637,16,"N","Y",10.5966347330961,0.6875,"Y","debt_consolidation"
"1",21500,60,0.1758,"D",2,"0",22.86,1,18723,0.818,16,"N","Y",10.9852927228879,0.8125,"Y","debt_consolidation"
"1",4800,36,0.079,"A",6,"0",13,1,2936,0.26,13,"N","N",10.77895628989,0.538461538461538,"Y","debt_consolidation"
"1",7800,36,0.0603,"A",10,"0",0.78,1,3878,0.062,12,"N","Y",11.3504065354725,0.583333333333333,"N","major_purchase"
"1",20000,36,0.1427,"C",10,"0",6.21,1,12377,0.89,14,"N","Y",11.1562505210315,0.428571428571429,"Y","credit_card"
"1",9750,36,0.0751,"A",4,"1",29.04,1,13275,0.517,19,"N","N",10.4631033404715,0.473684210526316,"N","debt_consolidation"
"1",18000,60,0.1596,"C",6,"0",23.41,2,46957,0.67,38,"N","Y",11.418614785499,0.342105263157895,"Y","credit_card"
"1",5000,36,0.0603,"A",9,"0",16.48,0,5881,0.256,16,"N","Y",10.3089526606443,0.4375,"N","other"
"1",9000,36,0.1465,"C",4,"0",17.01,1,10464,0.5,51,"Y","N",10.7144177687525,0.411764705882353,"Y","debt_consolidation"
"1",7200,36,0.079,"A",1,"0",11.98,0,5862,0.461,14,"N","N",10.9150884642146,0.785714285714286,"N","debt_consolidation"
"1",3000,60,0.1903,"E",3,"1",10.73,2,1985,0.794,12,"Y","N",10.8781226613845,0.25,"Y","other"
"1",25000,60,0.1942,"E",10,"1",20.04,0,17035,0.949,24,"N","N",11.0020998412042,0.5,"Y","credit_card"
"1",25000,36,0.1527,"C",8,"0",18.5,2,18223,0.706,23,"N","Y",11.3144745262464,0.304347826086957,"Y","debt_consolidation"
"1",10000,36,0.1596,"C",10,"0",13.09,1,23870,0.772,19,"N","N",10.8780471925343,0.473684210526316,"Y","debt_consolidation"
"1",8875,36,0.1269,"B",5,"1",23.11,1,13003,0.711,13,"N","Y",10.4733365167516,0.692307692307692,"Y","debt_consolidation"
"1",15550,36,0.1171,"B",10,"0",23.36,0,22455,0.898,16,"N","N",10.8967393255464,0.5625,"Y","debt_consolidation"
"1",17000,60,0.1527,"C",8,"0",16.84,2,12923,0.627,16,"N","N",11.0821425488778,0.6875,"N","debt_consolidation"
"1",7500,36,0.1269,"B",5,"0",4.41,2,5927,0.355,22,"N","N",11.0821425488778,0.681818181818182,"N","credit_card"
"1",8875,36,0.089,"A",6,"0",24.29,0,8890,0.695,23,"N","Y",10.268130666124,0.434782608695652,"N","debt_consolidation"
"1",4500,36,0.1727,"D",1,"0",4.34,0,3424,0.685,3,"N","N",10.6454248972655,1,"N","credit_card"
"1",5800,36,0.1242,"B",3,"0",21.67,1,6558,0.669,20,"N","N",10.4912742174382,0.45,"N","debt_consolidation"
"1",10000,36,0.1171,"B",2,"0",22.26,1,11145,0.474,17,"N","N",10.5966347330961,0.470588235294118,"N","debt_consolidation"
"1",10000,36,0.0991,"B",4,"0",19.06,0,10898,0.886,28,"N","N",10.8197782844103,0.392857142857143,"N","credit_card"
"1",14000,36,0.1171,"B",1,"0",12.97,1,13008,0.579,8,"N","N",10.8589989975636,0.75,"N","credit_card"
"1",25000,60,0.1903,"E",3,"0",17.15,1,15814,0.879,19,"Y","Y",11.3504065354725,0.368421052631579,"Y","credit_card"
"1",12000,36,0.089,"A",3,"1",6.75,0,5329,0.592,12,"N","N",10.3734911817819,0.75,"Y","debt_consolidation"
"1",24000,36,0.079,"A",6,"0",10.58,2,26098,0.45,22,"N","Y",11.2252433925184,0.409090909090909,"Y","debt_consolidation"
"1",14000,36,0.1427,"C",1,"0",3.3,1,7085,0.59,14,"N","N",11.289781913656,0.714285714285714,"N","credit_card"
"1",12000,36,0.089,"A",7,"0",17.08,0,14573,0.722,24,"N","Y",10.6027658990263,0.291666666666667,"Y","credit_card"
"1",15000,60,0.1269,"B",3,"1",24.76,1,16876,0.657,17,"N","Y",10.3089526606443,0.411764705882353,"Y","debt_consolidation"
"1",8050,36,0.1269,"B",1,"1",14.8,0,12000,0.813,7,"N","N",10.4912742174382,0.571428571428571,"Y","debt_consolidation"
"1",5600,36,0.1065,"B",6,"0",16.36,0,2238,0.124,25,"Y","N",11.0020998412042,0.44,"N","debt_consolidation"
"1",7500,36,0.0991,"B",3,"0",12.35,0,7790,0.573,18,"N","N",10.3481733737976,0.777777777777778,"N","credit_card"
"1",7000,36,0.1171,"B",10,"0",12.19,0,28060,0.938,25,"N","N",11.4075649493124,0.52,"Y","credit_card"
"1",5400,36,0.079,"A",4,"0",10.89,0,8855,0.77,15,"N","N",10.5966347330961,0.333333333333333,"N","debt_consolidation"
"1",16000,36,0.1242,"B",1,"0",13.67,2,22488,0.652,19,"N","N",11.4075649493124,0.578947368421053,"Y","credit_card"
"1",35000,60,0.1242,"B",9,"0",16.53,0,15523,0.25,38,"N","Y",11.5617156291397,0.236842105263158,"Y","home_improvement"
"1",6000,60,0.079,"A",1,"1",1.68,0,2192,0.1,15,"N","N",10.3117487479463,0.4,"Y","debt_consolidation"
"1",4125,60,0.1269,"B",10,"0",17.73,4,5346,0.376,21,"N","Y",10.4912742174382,0.238095238095238,"N","car"
"1",9800,36,0.1629,"D",4,"0",21.01,2,21366,0.449,18,"N","N",11.1124478983731,0.777777777777778,"N","credit_card"
"1",15700,60,0.1825,"D",10,"0",17.43,1,9196,0.63,16,"N","Y",11.0508900053737,0.75,"Y","debt_consolidation"
"1",5000,36,0.0662,"A",1,"0",1.82,0,15175,0.56,18,"N","N",12.5281561446993,0.388888888888889,"Y","debt_consolidation"
"1",9900,36,0.1171,"B",6,"0",14.09,0,7911,0.889,11,"N","N",10.1811192891344,0.363636363636364,"Y","debt_consolidation"
"1",4000,36,0.1171,"B",0,"0",7.5,0,1593,0.549,6,"Y","N",10.0858091093301,0.666666666666667,"Y","home_improvement"
"1",15000,36,0.1171,"B",3,"0",5.7,0,9368,0.822,9,"N","Y",11.1331281036106,0.555555555555556,"Y","debt_consolidation"
"1",6250,36,0.1596,"C",1,"0",20.85,3,5771,0.888,12,"N","N",10.2791805023106,0.416666666666667,"N","debt_consolidation"
"1",6400,36,0.1629,"D",1,"0",17.97,1,5866,0.946,14,"N","N",10.2791805023106,0.428571428571429,"N","debt_consolidation"
"1",8850,60,0.1349,"C",10,"0",7.67,0,5633,0.847,38,"N","Y",11.397761496561,0.447368421052632,"Y","major_purchase"
